PC1,PC2,PC3,PC4,PC5
0.23801922577144297,0.24898752019199683,-0.14924682395913358,-0.25216642236154596,0.06632170619495809
0.2655380400601729,0.23862504508504695,-0.15689393788394013,-0.2389838817969977,0.05722182093112488
0.29305685434890283,0.22826256997809713,-0.16454105180874667,-0.22580134123244955,0.04812193566729167
0.32057566863763254,0.21790009487114725,-0.17218816573355322,-0.2126188006679014,0.039022050403458464
0.34809448292636247,0.20753761976419738,-0.17983527965835977,-0.19943626010335325,0.029922165139625232
0.3756132972150924,0.19717514465724756,-0.18748239358316637,-0.18625371953880507,0.020822279875792025
0.3307032441455634,0.26166963208647487,0.08722570076188585,-0.2514796198333862,0.08884854087325814
0.35822205843429333,0.251307156979525,0.0795785868370793,-0.238297079268838,0.07974865560942487
0.38574087272302304,0.24094468187257517,0.07193147291227275,-0.22511453870428985,0.07064877034559167
0.413259687011753,0.23058220676562535,0.0642843589874662,-0.2119319981397417,0.06154888508175846
0.4407785013004829,0.22021973165867548,0.05663724506265966,-0.1987494575751935,0.05244899981792525
0.46829731558921284,0.2098572565517256,0.048990131137853,-0.18556691701064534,0.043349114554092044
0.42338726251968384,0.27435174398095274,0.3236982254829055,-0.2507928173052266,0.11137537555155815
0.45090607680841355,0.2639892688740029,0.31605111155809895,-0.23761027674067847,0.10227549028772491
0.4784248910971435,0.25362679376705305,0.3084039976332924,-0.22442773617613032,0.09317560502389172
0.5059437053858734,0.24326431866010323,0.30075688370848586,-0.21124519561158212,0.08407571976005851
0.5334625196746033,0.23290184355315335,0.2931097697836793,-0.1980626550470339,0.07497583449622525
0.560981333963333,0.22253936844620348,0.28546265585887276,-0.18488011448248579,0.06587594923239201
0.3331400008497093,0.503173202421844,0.22078000605307613,0.028337417838870393,0.1966533212571591
0.360658815138439,0.49281072731489417,0.21313289212826958,0.041519958403418544,0.18755343599332583
0.38817762942716916,0.4824482522079443,0.20548577820346303,0.054702498967966695,0.17845355072949262
0.41569644371589887,0.4720857771009944,0.19783866427865648,0.06788503953251485,0.16935366546565941
0.4432152580046288,0.46172330199404454,0.19019155035384983,0.08106758009706308,0.1602537802018262
0.47073407229335873,0.4513608268870948,0.18254443642904328,0.09425012066161123,0.151153894937993
0.336081245203815,0.39422454638781146,0.043464399729336134,-0.37265983027315847,-0.1088912215629746
0.3636000594925449,0.3838620712808616,0.035817285804529586,-0.35947728970861026,-0.11799110682680783
0.39111887378127463,0.3734995961739117,0.02817017187972304,-0.3462947491440621,-0.12709099209064104
0.41863768807000457,0.36313712106696194,0.02052305795491649,-0.33311220857951396,-0.13619087735447424
0.4461565023587345,0.35277464596001207,0.012875944030109943,-0.31992966801496575,-0.14529076261830748
0.47367531664746443,0.34241217085306214,0.005228830105303395,-0.3067471274504176,-0.15439064788214069
0.42876526357793543,0.40690665828228934,0.2799369244503559,-0.37197302774499896,-0.08636438688467464
0.45628407786666514,0.39654418317533946,0.27228981052554935,-0.3587904871804507,-0.09546427214850785
0.48380289215539507,0.3861817080683896,0.2646426966007428,-0.34560794661590255,-0.10456415741234105
0.511321706444125,0.3758192329614397,0.25699558267593625,-0.3324254060513544,-0.11366404267617426
0.5388405207328549,0.36545675785448983,0.2493484687511296,-0.31924286548680625,-0.12276392794000753
0.5663593350215846,0.35509428274754007,0.24170135482632304,-0.3060603249222581,-0.13186381320384072
0.28289061278145045,0.3098029041562521,0.05764724156324608,-0.051324397041451655,0.2303573949441749
0.31040942707018016,0.29944042904930224,0.05000012763843953,-0.03814185647690341,0.2212575096803417
0.3379282413589101,0.2890779539423524,0.04235301371363298,-0.024959315912355257,0.21215762441650848
0.3654470556476398,0.27871547883540254,0.03470589978882643,-0.011776775347807106,0.20305773915267528
0.3929658699363697,0.26835300372845267,0.027058785864019885,0.001405765216741045,0.193957853888842
0.42048468422509966,0.25799052862150285,0.019411671939213337,0.014588305781289196,0.1848579686250088
0.37557463115557066,0.32248501605073016,0.2941197662842655,-0.05063759451329186,0.25288422962247503
0.4030934454443006,0.31212254094378034,0.28647265235945896,-0.03745505394874371,0.24378434435864182
0.4306122597330303,0.30176006583683046,0.2788255384346524,-0.02427251338419556,0.23468445909480862
0.45813107402176023,0.29139759072988064,0.27117842450984586,-0.011089972819647409,0.2255845738309754
0.48564988831049016,0.28103511562293076,0.2635313105850393,0.0020925677449007973,0.21648468856714215
0.5131687025992201,0.2706726405159809,0.25588419666023277,0.015275108309448948,0.20738480330330894
0.3785158755096766,0.21353636001669746,0.11680415996052584,-0.45163484262532094,-0.052660313197658654
0.4060346897984063,0.20317388490974758,0.1091570460357193,-0.4384523020607728,-0.06176019846149189
0.4335535040871362,0.19281140980279776,0.10150993211091275,-0.42526976149622464,-0.0708600837253251
0.46107231837586615,0.1824489346958479,0.0938628181861062,-0.41208722093167643,-0.0799599689891583
0.4885911326645961,0.172086459588898,0.08621570426129965,-0.39890468036712823,-0.08905985425299157
0.516109946953326,0.1617239844819482,0.0785685903364931,-0.3857221398025801,-0.09815973951682477
0.28826861383970204,0.4423578184575887,0.013885940530696472,-0.17250460748122395,0.03261763250794214
0.31578742812843175,0.4319953433506388,0.006238826605889813,-0.15932206691667575,0.023517747244108936
0.3433062424171617,0.42163286824368895,-0.0014082873189166234,-0.1461395263521276,0.014417861980275715
0.3708250567058916,0.4112703931367391,-0.009055401243723282,-0.13295698578757945,0.005317976716442508
0.39834387099462154,0.4009079180297892,-0.01670251516852983,-0.11977444522303124,-0.0037819085473907547
0.42586268528335147,0.3905454429228393,-0.024349629093336378,-0.10659190465848309,-0.012881793811223934
0.38095263221382225,0.4550399303520667,0.2503584652517159,-0.17181780495306417,0.05514446718624222
0.4084714465025522,0.4446774552451168,0.24271135132690935,-0.15863526438851597,0.046044581922408956
0.4359902607912819,0.43431498013816694,0.2350642374021028,-0.1454527238239678,0.03694469665857575
0.4635090750800118,0.4239525050312172,0.22741712347729626,-0.13227018325941964,0.027844811394742538
0.49102788936874175,0.4135900299242672,0.2197700095524896,-0.11908764269487145,0.01874492613090933
0.5185467036574717,0.4032275548173174,0.21212289562768305,-0.1059051021303233,0.009645040867076123
0.4736366505879427,0.4677220422465447,0.48683098997273555,-0.17113100242490464,0.07767130186454232
0.5011554648766724,0.4573595671395948,0.4791838760479291,-0.1579484618603565,0.06857141660070906
0.5286742791654023,0.4469970920326449,0.47153676212312245,-0.14476592129580834,0.059471531336875855
0.5561930934541323,0.43663461692569516,0.463889648198316,-0.1315833807312602,0.05037164607304265
0.5837119077428622,0.4262721418187453,0.45624253427350936,-0.11840084016671193,0.04127176080920936
0.6112307220315919,0.4159096667117954,0.4485954203487027,-0.10521829960216378,0.03217187554537615
-0.48098938073328246,-0.03521560565895682,0.018153192608830193,-0.08623669431891903,0.07433051014036718
-0.45347056644455264,-0.045578080765906664,0.010506078684023534,-0.07305415375437085,0.06523062487653397
-0.42595175215582276,-0.05594055587285651,0.0028589647592170975,-0.059871613189822676,0.05613073961270075
-0.3984329378670929,-0.06630303097980636,-0.004788149165589561,-0.0466890726252745,0.047030854348867515
-0.370914123578363,-0.07666550608675624,-0.01243526309039611,-0.033506532060726346,0.03793096908503431
-0.3883053623591621,-0.022533493764478718,0.2546257173298496,-0.08554989179075924,0.09685734481866724
-0.3607865480704322,-0.032895968871428566,0.24697860340504296,-0.07236735122621109,0.08775745955483402
-0.3332677337817023,-0.043258443978378414,0.23933148948023641,-0.05918481066166288,0.07865757429100081
-0.30574891949297245,-0.05362091908532826,0.23168437555542987,-0.04600227009711473,0.06955768902716758
-0.2782301052042426,-0.06398339419227811,0.22403726163062332,-0.032819729532566594,0.06045780376333437
-0.3085906259668664,-0.04287437012356224,0.2762631716743994,-0.30867576138360875,0.0037892790249939474
-0.2810718116781365,-0.053236845230512087,0.26861605774959285,-0.2954932208190606,-0.005310606238839288
-0.2535529973894066,-0.06359932033746193,0.2609689438247863,-0.28231068025451245,-0.014410491502672495
-0.2260341831006767,-0.07396179544441178,0.25332182989997976,-0.2691281396899642,-0.023510376766505702
-0.19851536881194676,-0.08432427055136163,0.2456747159751732,-0.25594559912541603,-0.03261026203033891
-0.42665158220009614,0.022984482033864745,0.1136592205159298,-0.008786328459786524,0.2047891427922192
-0.39913276791136626,0.012622006926914897,0.10601210659112326,0.0043962121047616265,0.19568925752838598
-0.37161395362263633,0.0022595318199650494,0.09836499266631671,0.017578752669309777,0.18658937226455277
-0.34409513933390645,-0.008102943286984798,0.09071787874151016,0.030761293233857984,0.17748948700071954
-0.3165763250451766,-0.018465418393934646,0.08307076481670361,0.043943833798406134,0.16838960173688633
-0.4107410558641658,-0.052941185746606376,0.15117868456865968,-0.1859709044508064,0.014839500444058785
-0.38322224157543594,-0.06330366085355622,0.14353157064385313,-0.1727883638862582,0.0057396151802255775
-0.35570342728670606,-0.07366613596050607,0.1358844567190466,-0.15960582332171006,-0.0033602700836076298
-0.3281846129979762,-0.08402861106745592,0.12823734279424004,-0.1464232827571619,-0.012460155347440865
-0.3006657987092463,-0.09439108617440577,0.12059022886943349,-0.1332407421926137,-0.021560040611274072
-0.3180570374900453,-0.04025907385212847,0.38765120928967944,-0.1852841019226469,0.037366335122358874
-0.29053822320131545,-0.05062154895907832,0.3800040953648729,-0.17210156135809876,0.028266449858525635
-0.2630194089125856,-0.06098402406602817,0.37235698144006635,-0.1589190207935506,0.019166564594692428
-0.23550059462385575,-0.07134649917297804,0.3647098675152598,-0.14573648022900237,0.010066679330859193
-0.20798178033512582,-0.08170897427992786,0.35706275359045325,-0.13255393966445422,0.0009667940670259854
-0.4490872757050998,-0.007423209948262899,0.010212187754739976,-0.10920734111983368,0.12277129841761071
-0.42156846141637,-0.017785685055212747,0.0025650738299334286,-0.09602480055528553,0.1136714131537775
-0.3940496471276401,-0.028148160162162622,-0.005082040094873119,-0.08284225999073735,0.1045715278899443
-0.3665308328389102,-0.03851063526911247,-0.012729154019679778,-0.06965971942618918,0.09547164262611106
-0.3390120185501803,-0.04887311037606232,-0.020376267944486215,-0.056477178861641025,0.08637175736227785
-0.35640325733097944,0.0052589019462152,0.2466847124757594,-0.10852053859167389,0.1452981330959108
-0.3288844430422495,-0.005103573160734648,0.23903759855095286,-0.09533799802712574,0.13619824783207757
-0.30136562875351963,-0.015466048267684523,0.2313904846261462,-0.08215545746257759,0.12709836256824436
-0.27384681446478976,-0.02582852337463437,0.22374337070133965,-0.06897291689802938,0.11799847730441111
-0.24632800017605988,-0.03619099848158422,0.2160962567765331,-0.05579037633348123,0.1088985920405779
-0.34049273099504906,-0.07066676583425613,0.2842041765284896,-0.2857051145826941,-0.0446515092522496
-0.3129739167063192,-0.08102924094120598,0.27655706260368307,-0.27252257401814595,-0.05375139451608281
-0.2854551024175893,-0.09139171604815582,0.2689099486788765,-0.2593400334535977,-0.06285127977991604
-0.25793628812885944,-0.1017541911551057,0.26126283475407,-0.24615749288904956,-0.07195116504374925
-0.23041747384012956,-0.11211666626205552,0.2536157208292634,-0.2329749523245014,-0.08105105030758246
-0.4585536872282788,-0.004807913676829145,0.12160022537002002,0.014184318341128127,0.15634835451497564
-0.4310348729395489,-0.015170388783778993,0.11395311144521347,0.027366858905676278,0.14724846925114243
-0.403516058650819,-0.02553286389072887,0.10630599752040693,0.040549399470224456,0.13814858398730923
-0.37599724436208914,-0.0358953389976787,0.09865888359560027,0.053731940034772635,0.129048698723476
-0.34847843007335927,-0.04625781410462855,0.09101176967079372,0.06691448059932079,0.11994881345964274
-0.3788389508359832,-0.02514879003591247,0.14323767971456947,-0.20894155125172106,0.06328028872130233
